libmono-system-threading-tasks-dataflow4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-transactions4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-abstractions4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-applicationservices4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-dynamicdata4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-extensions-design4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-extensions4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-http-selfhost4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-http-webhost4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-http4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-mobile4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-mvc3.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-razor2.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-regularexpressions4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-routing4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-services4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-webpages-deployment2.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-webpages-razor2.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web-webpages2.0-cil	6.8.0.105+dfsg-2	all
libmono-system-web4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-windows-forms-datavisualization4.0a-cil	6.8.0.105+dfsg-2	all
libmono-system-windows-forms4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-windows4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-workflow-activities4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-workflow-componentmodel4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-workflow-runtime4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-xaml4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-xml-linq4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-xml-serialization4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-xml4.0-cil	6.8.0.105+dfsg-2	all
libmono-system4.0-cil	6.8.0.105+dfsg-2	all
libmono-tasklets4.0-cil	6.8.0.105+dfsg-2	all
libmono-webbrowser4.0-cil	6.8.0.105+dfsg-2	all
libmono-webmatrix-data4.0-cil	6.8.0.105+dfsg-2	all
libmono-windowsbase4.0-cil	6.8.0.105+dfsg-2	all
libmono-xbuild-tasks4.0-cil	6.8.0.105+dfsg-2	all
libmonosgen-2.0-1	6.8.0.105+dfsg-2	arm64
libmonosgen-2.0-dev	6.8.0.105+dfsg-2	arm64
libmount-dev:arm64	2.34-0.1ubuntu9.6	arm64
libmount1:arm64	2.34-0.1ubuntu9.6	arm64
libmozjs-68-0:arm64	68.6.0-1ubuntu1	arm64
libmp3lame0:arm64	3.100-3	arm64
libmpc3:arm64	1.1.0-1	arm64
libmpcdec6:arm64	2:0.1~r495-2	arm64
libmpdec2:arm64	2.4.2-3	arm64
libmpeg2-4:arm64	0.5.1-9	arm64
libmpeg2encpp-2.1-0:arm64	1:2.1.0+debian-6build1	arm64
libmpfr6:arm64	4.0.2-1	arm64
libmpg123-0:arm64	1.25.13-1	arm64
libmplex2-2.1-0:arm64	1:2.1.0+debian-6build1	arm64
libmtdev1:arm64	1.1.5-1.1	arm64
libmtp-common	1.1.17-3	all
libmtp-runtime	1.1.17-3	arm64
libmtp9:arm64	1.1.17-3	arm64
libmulticobex1	0.24-6build2	arm64
libmutter-6-0:arm64	3.36.9-0ubuntu0.20.04.2	arm64
libmysofa1:arm64	1.0~dfsg0-1	arm64
libmysqlclient-dev	8.0.37-0ubuntu0.20.04.3	arm64
libmysqlclient21:arm64	8.0.37-0ubuntu0.20.04.3	arm64
libnatpmp1:arm64	20150609-7build1	arm64
libnautilus-extension1a:arm64	1:3.36.3-0ubuntu1.20.04.2	arm64
libncurses6:arm64	6.2-0ubuntu2.1	arm64
libncursesw6:arm64	6.2-0ubuntu2.1	arm64
libndp0:arm64	1.7-0ubuntu1.1	arm64
libnet-dbus-perl	1.2.0-1	arm64
libnet-http-perl	6.19-1	all
libnet-smtp-ssl-perl	1.04-1	all
libnet-ssleay-perl	1.88-2ubuntu1	arm64
libnetcdf-c++4	4.2-11build2	arm64
libnetcdf-cxx-legacy-dev	4.2-11build2	arm64
libnetcdf-dev	1:4.7.3-1	arm64
libnetcdf15:arm64	1:4.7.3-1	arm64
libnetfilter-conntrack3:arm64	1.0.7-2	arm64
libnetpbm10	2:10.0-15.3build1	arm64
libnettle7:arm64	3.5.1+really3.5.1-2ubuntu0.2	arm64
libnewt0.52:arm64	0.52.21-4ubuntu2	arm64
libnfnetlink0:arm64	1.0.1-3build1	arm64
libnfs13:arm64	4.0.0-1	arm64
libnfsidmap2:arm64	0.25-5.1ubuntu1	arm64
libnftnl11:arm64	1.1.5-1	arm64
libnghttp2-14:arm64	1.40.0-1ubuntu0.3	arm64
libnice10:arm64	0.1.16-1	arm64
libnl-3-200:arm64	3.4.0-1ubuntu0.1	arm64
libnl-3-dev:arm64	3.4.0-1ubuntu0.1	arm64
libnl-genl-3-200:arm64	3.4.0-1ubuntu0.1	arm64
libnl-route-3-200:arm64	3.4.0-1ubuntu0.1	arm64
libnl-route-3-dev:arm64	3.4.0-1ubuntu0.1	arm64
libnlopt-dev:arm64	2.6.1-8ubuntu2	arm64
libnlopt0:arm64	2.6.1-8ubuntu2	arm64
libnm0:arm64	1.22.10-1ubuntu2.4	arm64
libnma0:arm64	1.8.24-1ubuntu3	arm64
libnorm-dev:arm64	1.5.8+dfsg2-2build1	arm64
libnorm1:arm64	1.5.8+dfsg2-2build1	arm64
libnotify-bin	0.7.9-1ubuntu3.20.04.2	arm64
libnotify4:arm64	0.7.9-1ubuntu3.20.04.2	arm64
libnpp-11-4	11.4.0.287-1	arm64
libnpp-dev-11-4	11.4.0.287-1	arm64
libnpth0:arm64	1.6-1	arm64
libnspr4:arm64	2:4.35-0ubuntu0.20.04.1	arm64
libnss-mdns:arm64	0.14.1-1ubuntu1	arm64
libnss-systemd:arm64	245.4-4ubuntu3.23	arm64
libnss3:arm64	2:3.98-0ubuntu0.20.04.2	arm64
libntfs-3g883	1:2017.3.23AR.3-3ubuntu1.3	arm64
libnuma-dev:arm64	2.0.12-1	arm64
libnuma1:arm64	2.0.12-1	arm64
libnunit-cil-dev	2.6.4+dfsg-1	all
libnunit-console-runner2.6.3-cil	2.6.4+dfsg-1	all
libnunit-core-interfaces2.6.3-cil	2.6.4+dfsg-1	all
libnunit-core2.6.3-cil	2.6.4+dfsg-1	all
libnunit-framework2.6.3-cil	2.6.4+dfsg-1	all
libnunit-mocks2.6.3-cil	2.6.4+dfsg-1	all
libnunit-util2.6.3-cil	2.6.4+dfsg-1	all
libnvidia-container-tools	1.10.0-1	arm64
libnvidia-container0:arm64	0.11.0+jetpack	arm64
libnvidia-container1:arm64	1.10.0-1	arm64
libnvinfer-bin	8.5.2-1+cuda11.4	arm64
libnvinfer-dev	8.5.2-1+cuda11.4	arm64
libnvinfer-plugin-dev	8.5.2-1+cuda11.4	arm64
libnvinfer-plugin8	8.5.2-1+cuda11.4	arm64
libnvinfer-samples	8.5.2-1+cuda11.4	all
libnvinfer8	8.5.2-1+cuda11.4	arm64
libnvonnxparsers-dev	8.5.2-1+cuda11.4	arm64
libnvonnxparsers8	8.5.2-1+cuda11.4	arm64
libnvparsers-dev	8.5.2-1+cuda11.4	arm64
libnvparsers8	8.5.2-1+cuda11.4	arm64
libnvvpi2	2.2.7	arm64
libobexftp0	0.24-6build2	arm64
libocct-data-exchange-7.3:arm64	7.3.3+dfsg1-1build1	arm64
libocct-foundation-7.3:arm64	7.3.3+dfsg1-1build1	arm64
libocct-modeling-algorithms-7.3:arm64	7.3.3+dfsg1-1build1	arm64
libocct-modeling-data-7.3:arm64	7.3.3+dfsg1-1build1	arm64
libocct-ocaf-7.3:arm64	7.3.3+dfsg1-1build1	arm64
libocct-visualization-7.3:arm64	7.3.3+dfsg1-1build1	arm64
liboctomap-dev:arm64	1.9.3+dfsg-2	arm64
liboctomap1.9:arm64	1.9.3+dfsg-2	arm64
libodbc1:arm64	2.3.6-0.1ubuntu0.1	arm64
libode-dev	2:0.16-3build1	arm64
libode8	2:0.16-3build1	arm64
libofa0:arm64	0.9.3-21	arm64
libogdi-dev	4.1.0+ds-1build1	arm64
libogdi4.1	4.1.0+ds-1build1	arm64
libogg-dev:arm64	1.3.4-0ubuntu1	arm64
libogg0:arm64	1.3.4-0ubuntu1	arm64
libogre-1.9-dev	1.9.0+dfsg1-12build1	arm64
libogre-1.9.0v5:arm64	1.9.0+dfsg1-12build1	arm64
libomp-10-dev	1:10.0.0-4ubuntu1	arm64
libomp-dev	1:10.0-50~exp1	arm64
libomp5-10:arm64	1:10.0.0-4ubuntu1	arm64
libonig5:arm64	6.9.4-1	arm64
libopenal-data	1:1.19.1-1	all
libopenal1:arm64	1:1.19.1-1	arm64
libopenblas-base:arm64	0.3.8+ds-1ubuntu0.20.04.1	arm64
libopenblas-dev:arm64	0.3.8+ds-1ubuntu0.20.04.1	arm64
libopenblas-pthread-dev:arm64	0.3.8+ds-1ubuntu0.20.04.1	arm64
libopenblas0:arm64	0.3.8+ds-1ubuntu0.20.04.1	arm64
libopenblas0-pthread:arm64	0.3.8+ds-1ubuntu0.20.04.1	arm64
libopencore-amrnb0:arm64	0.1.5-1	arm64
libopencore-amrwb0:arm64	0.1.5-1	arm64
libopencv	4.5.4-8-g3e4c170df4	arm64
libopencv-calib3d4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-contrib4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-core4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-dev	4.5.4-8-g3e4c170df4	arm64
libopencv-dnn4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-features2d4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-flann4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-highgui4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-imgcodecs4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-imgproc4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-ml4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-objdetect4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-photo4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-python	4.5.4-8-g3e4c170df4	arm64
libopencv-samples	4.5.4-8-g3e4c170df4	arm64
libopencv-shape4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-stitching4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-superres4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-video4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-videoio4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-videostab4.2:arm64	4.2.0+dfsg-5	arm64
libopencv-viz4.2:arm64	4.2.0+dfsg-5	arm64
libopenexr-dev	2.3.0-6ubuntu0.5	arm64
libopenexr24:arm64	2.3.0-6ubuntu0.5	arm64
libopengl-dev:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libopengl0:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libopenjp2-7:arm64	2.3.1-1ubuntu4.20.04.1	arm64
libopenjp2-7-dev	2.3.1-1ubuntu4.20.04.1	arm64
libopenjp2-tools	2.3.1-1ubuntu4.20.04.1	arm64
libopenmpi-dev:arm64	4.0.3-0ubuntu1	arm64
libopenmpi3:arm64	4.0.3-0ubuntu1	arm64
libopenmpt0:arm64	0.4.11-1build1	arm64
libopenni-dev	1.5.4.0+dfsg-4build1	arm64
libopenni-sensor-pointclouds0	5.1.0.41.9-3build1	arm64
libopenni0	1.5.4.0+dfsg-4build1	arm64
libopenni2-0	2.2.0.33+dfsg-13build1	arm64
libopenni2-dev	2.2.0.33+dfsg-13build1	arm64
libopenobex2	1.7.2-1	arm64
libopus0:arm64	1.3.1-0ubuntu1	arm64
liborc-0.4-0:arm64	1:0.4.31-1	arm64
liborc-0.4-dev:arm64	1:0.4.31-1	arm64
liborc-0.4-dev-bin	1:0.4.31-1	arm64
liborocos-kdl-dev:arm64	1.4.0-7ubuntu1	arm64
liborocos-kdl1.4	1.4.0-7ubuntu1	arm64
libp11-kit0:arm64	0.23.20-1ubuntu0.1	arm64
libpackagekit-glib2-18:arm64	1.1.13-2ubuntu1.1	arm64
libpam-fprintd:arm64	1.90.9-1~ubuntu20.04.1	arm64
libpam-gnome-keyring:arm64	3.36.0-1ubuntu1	arm64
libpam-modules:arm64	1.3.1-5ubuntu4.7	arm64
libpam-modules-bin	1.3.1-5ubuntu4.7	arm64
libpam-runtime	1.3.1-5ubuntu4.7	all
libpam-systemd:arm64	245.4-4ubuntu3.23	arm64
libpam0g:arm64	1.3.1-5ubuntu4.7	arm64
libpango-1.0-0:arm64	1.44.7-2ubuntu4	arm64
libpango1.0-dev:arm64	1.44.7-2ubuntu4	arm64
libpangocairo-1.0-0:arm64	1.44.7-2ubuntu4	arm64
libpangoft2-1.0-0:arm64	1.44.7-2ubuntu4	arm64
libpangomm-1.4-1v5:arm64	2.42.0-2build1	arm64
libpangoxft-1.0-0:arm64	1.44.7-2ubuntu4	arm64
libpaper-utils	1.1.28	arm64
libpaper1:arm64	1.1.28	arm64
libpaps0	0.6.8-7.1	arm64
libparted-fs-resize0:arm64	3.3-4ubuntu0.20.04.1	arm64
libparted2:arm64	3.3-4ubuntu0.20.04.1	arm64
libpathplan4:arm64	2.42.2-3build2	arm64
libpcap0.8:arm64	1.9.1-3	arm64
libpcaudio0:arm64	1.1-4	arm64
libpci3:arm64	1:3.6.4-1ubuntu0.20.04.1	arm64
libpciaccess0:arm64	0.16-0ubuntu1	arm64
libpcl-apps1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-common1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-dev	1.10.0+dfsg-5ubuntu1	arm64
libpcl-features1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-filters1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-io1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-kdtree1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-keypoints1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-ml1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-octree1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-outofcore1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-people1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-recognition1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-registration1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-sample-consensus1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-search1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-segmentation1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-stereo1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-surface1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-tracking1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcl-visualization1.10:arm64	1.10.0+dfsg-5ubuntu1	arm64
libpcre16-3:arm64	2:8.39-12ubuntu0.1	arm64
libpcre2-16-0:arm64	10.34-7ubuntu0.1	arm64
libpcre2-32-0:arm64	10.34-7ubuntu0.1	arm64
libpcre2-8-0:arm64	10.34-7ubuntu0.1	arm64
libpcre2-dev:arm64	10.34-7ubuntu0.1	arm64
libpcre2-posix2:arm64	10.34-7ubuntu0.1	arm64
libpcre3:arm64	2:8.39-12ubuntu0.1	arm64
libpcre3-dev:arm64	2:8.39-12ubuntu0.1	arm64
libpcre32-3:arm64	2:8.39-12ubuntu0.1	arm64
libpcrecpp0v5:arm64	2:8.39-12ubuntu0.1	arm64
libpcsclite1:arm64	1.8.26-3	arm64
libpeas-1.0-0:arm64	1.26.0-2	arm64
libpeas-common	1.26.0-2	all
libperl5.30:arm64	5.30.0-9ubuntu0.5	arm64
libpgm-5.2-0:arm64	5.2.122~dfsg-3ubuntu1	arm64
libpgm-dev:arm64	5.2.122~dfsg-3ubuntu1	arm64
libphonenumber7:arm64	7.1.0-5ubuntu11	arm64
libpinyin-data:arm64	2.3.0-1build1	arm64
libpinyin13:arm64	2.3.0-1build1	arm64
libpipeline1:arm64	1.5.2-2build1	arm64
libpixman-1-0:arm64	0.38.4-0ubuntu2.1	arm64
libpixman-1-dev:arm64	0.38.4-0ubuntu2.1	arm64
libpkcs11-helper1:arm64	1.26-1	arm64
libplist3:arm64	2.1.0-4build2	arm64
libplymouth5:arm64	0.9.4git20200323-0ubuntu6.2	arm64
libpmix2:arm64	3.1.5-1	arm64
libpng-dev:arm64	1.6.37-2	arm64
libpng-tools	1.6.37-2	arm64
libpng16-16:arm64	1.6.37-2	arm64
libpoco-dev	1.9.2-3ubuntu3	arm64
libpococrypto62:arm64	1.9.2-3ubuntu3	arm64
libpocodata62:arm64	1.9.2-3ubuntu3	arm64
libpocodatamysql62:arm64	1.9.2-3ubuntu3	arm64
libpocodataodbc62:arm64	1.9.2-3ubuntu3	arm64
libpocodatasqlite62:arm64	1.9.2-3ubuntu3	arm64
libpocoencodings62:arm64	1.9.2-3ubuntu3	arm64
libpocofoundation62:arm64	1.9.2-3ubuntu3	arm64
libpocojson62:arm64	1.9.2-3ubuntu3	arm64
libpocomongodb62:arm64	1.9.2-3ubuntu3	arm64
libpoconet62:arm64	1.9.2-3ubuntu3	arm64
libpoconetssl62:arm64	1.9.2-3ubuntu3	arm64
libpocoredis62:arm64	1.9.2-3ubuntu3	arm64
libpocoutil62:arm64	1.9.2-3ubuntu3	arm64
libpocoxml62:arm64	1.9.2-3ubuntu3	arm64
libpocozip62:arm64	1.9.2-3ubuntu3	arm64
libpolkit-agent-1-0:arm64	0.105-26ubuntu1.3	arm64
libpolkit-gobject-1-0:arm64	0.105-26ubuntu1.3	arm64
libpoppler-dev:arm64	0.86.1-0ubuntu1.4	arm64
libpoppler-glib8:arm64	0.86.1-0ubuntu1.4	arm64
libpoppler-private-dev:arm64	0.86.1-0ubuntu1.4	arm64
libpoppler97:arm64	0.86.1-0ubuntu1.4	arm64
libpopt-dev:arm64	1.16-14	arm64
libpopt0:arm64	1.16-14	arm64
libpostproc-dev:arm64	7:4.2.7-0ubuntu0.1	arm64
libpostproc55:arm64	7:4.2.7-0ubuntu0.1	arm64
libpq-dev	12.18-0ubuntu0.20.04.1	arm64
libpq5:arm64	12.18-0ubuntu0.20.04.1	arm64
libprocps8:arm64	2:3.3.16-1ubuntu2.4	arm64
libproj-dev:arm64	6.3.1-1	arm64
libproj15:arm64	6.3.1-1	arm64
libprotobuf-dev:arm64	3.6.1.3-2ubuntu5.2	arm64
libprotobuf-lite17:arm64	3.6.1.3-2ubuntu5.2	arm64
libprotobuf17:arm64	3.6.1.3-2ubuntu5.2	arm64
libprotoc-dev:arm64	3.6.1.3-2ubuntu5.2	arm64
libprotoc17:arm64	3.6.1.3-2ubuntu5.2	arm64
libproxy1-plugin-gsettings:arm64	0.4.15-10ubuntu1.2	arm64
libproxy1-plugin-networkmanager:arm64	0.4.15-10ubuntu1.2	arm64
libproxy1v5:arm64	0.4.15-10ubuntu1.2	arm64
libpsl-dev:arm64	0.21.0-1ubuntu1	arm64
libpsl5:arm64	0.21.0-1ubuntu1	arm64
libpthread-stubs0-dev:arm64	0.4-1	arm64
libpulse-mainloop-glib0:arm64	1:13.99.1-1ubuntu3.13	arm64
libpulse0:arm64	1:13.99.1-1ubuntu3.13	arm64
libpulsedsp:arm64	1:13.99.1-1ubuntu3.13	arm64
libpwquality-common	1.4.2-1build1	all
libpwquality1:arm64	1.4.2-1build1	arm64
libpyside2-dev	5.14.0-1~exp1ubuntu5	arm64
libpyside2-py3-5.14	5.14.0-1~exp1ubuntu5	arm64
libpython2-stdlib:arm64	2.7.17-2ubuntu4	arm64
libpython2.7:arm64	2.7.18-1~20.04.4	arm64
libpython2.7-dev:arm64	2.7.18-1~20.04.4	arm64
libpython2.7-minimal:arm64	2.7.18-1~20.04.4	arm64
libpython2.7-stdlib:arm64	2.7.18-1~20.04.4	arm64
libpython3-dev:arm64	3.8.2-0ubuntu2	arm64
libpython3-stdlib:arm64	3.8.2-0ubuntu2	arm64
libpython3.8:arm64	3.8.10-0ubuntu1~20.04.9	arm64
libpython3.8-dev:arm64	3.8.10-0ubuntu1~20.04.9	arm64
libpython3.8-minimal:arm64	3.8.10-0ubuntu1~20.04.9	arm64
libpython3.8-stdlib:arm64	3.8.10-0ubuntu1~20.04.9	arm64
libpython3.9-minimal:arm64	3.9.5-3ubuntu0~20.04.1	arm64
libpython3.9-stdlib:arm64	3.9.5-3ubuntu0~20.04.1	arm64
libpyzy-1.0-0v5	1.0.1-6ubuntu1	arm64
libqhull-dev:arm64	2015.2-4	arm64
libqhull-doc	2015.2-4	all
libqhull-r7:arm64	2015.2-4	arm64
libqhull7:arm64	2015.2-4	arm64
libqmi-glib5:arm64	1.30.4-1~ubuntu20.04.1	arm64
libqmi-proxy	1.30.4-1~ubuntu20.04.1	arm64
libqt5concurrent5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5core5a:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5dbus5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5designer5:arm64	5.12.8-0ubuntu1	arm64
libqt5designercomponents5:arm64	5.12.8-0ubuntu1	arm64
libqt5gui5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5help5:arm64	5.12.8-0ubuntu1	arm64
libqt5network5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5opengl5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5opengl5-dev:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5positioning5:arm64	5.12.8+dfsg-0ubuntu1	arm64
libqt5printsupport5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5qml5:arm64	5.12.8-0ubuntu1	arm64
libqt5quick5:arm64	5.12.8-0ubuntu1	arm64
libqt5quickparticles5:arm64	5.12.8-0ubuntu1	arm64
libqt5quickshapes5:arm64	5.12.8-0ubuntu1	arm64
libqt5quicktest5:arm64	5.12.8-0ubuntu1	arm64
libqt5quickwidgets5:arm64	5.12.8-0ubuntu1	arm64
libqt5sensors5:arm64	5.12.8-0ubuntu1	arm64
libqt5serialport5:arm64	5.12.8-0ubuntu1	arm64
libqt5sql5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5sql5-sqlite:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5svg5:arm64	5.12.8-0ubuntu1	arm64
libqt5test5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5webchannel5:arm64	5.12.8-0ubuntu1	arm64
libqt5webkit5:arm64	5.212.0~alpha4-1ubuntu2.1	arm64
libqt5webkit5-dev:arm64	5.212.0~alpha4-1ubuntu2.1	arm64
libqt5widgets5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqt5x11extras5:arm64	5.12.8-0ubuntu1	arm64
libqt5x11extras5-dev:arm64	5.12.8-0ubuntu1	arm64
libqt5xml5:arm64	5.12.8+dfsg-0ubuntu2.1	arm64
libqwt-qt5-6	6.1.4-1.1build1	arm64
libqwt-qt5-dev	6.1.4-1.1build1	arm64
librados2	15.2.17-0ubuntu0.20.04.6	arm64
libraw1394-11:arm64	2.1.2-1	arm64
libraw1394-dev:arm64	2.1.2-1	arm64
libraw1394-tools	2.1.2-1	arm64
libraw19:arm64	0.19.5-1ubuntu1.3	arm64
librbd1	15.2.17-0ubuntu0.20.04.6	arm64
librdkafka1:arm64	1.2.1-1ubuntu1	arm64
librdmacm1:arm64	28.0-1ubuntu1	arm64
libreadline8:arm64	8.0-4	arm64
librealsense2:arm64	2.55.1-0~realsense.3336	arm64
librealsense2-dev:arm64	2.55.1-0~realsense.3336	arm64
librealsense2-gl:arm64	2.55.1-0~realsense.3336	arm64
librealsense2-udev-rules:arm64	2.55.1-0~realsense.3336	arm64
librealsense2-utils:arm64	2.55.1-0~realsense.3336	arm64
libreoffice-base-core	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-calc	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-common	1:6.4.7-0ubuntu0.20.04.6	all
libreoffice-core	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-draw	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-gnome	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-gtk3	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-impress	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-math	1:6.4.7-0ubuntu0.20.04.6	arm64
libreoffice-style-breeze	1:6.4.7-0ubuntu0.20.04.6	all
libreoffice-style-colibre	1:6.4.7-0ubuntu0.20.04.6	all
libreoffice-style-elementary	1:6.4.7-0ubuntu0.20.04.6	all
libreoffice-style-tango	1:6.4.7-0ubuntu0.20.04.6	all
libreoffice-writer	1:6.4.7-0ubuntu0.20.04.6	arm64
librest-0.7-0:arm64	0.8.1-1	arm64
librhash0:arm64	1.3.9-1	arm64
librhythmbox-core10:arm64	3.4.4-1ubuntu2	arm64
libroken18-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
librsvg2-2:arm64	2.48.9-1ubuntu0.20.04.4	arm64
librsvg2-common:arm64	2.48.9-1ubuntu0.20.04.4	arm64
librsync2:arm64	2.0.2-1ubuntu1	arm64
librtmp1:arm64	2.4+20151223.gitfa8646d.1-2build1	arm64
librubberband2:arm64	1.8.2-1build1	arm64
libruby2.7:arm64	2.7.0-5ubuntu1.14	arm64
librygel-core-2.6-2:arm64	0.38.3-1ubuntu1	arm64
librygel-db-2.6-2:arm64	0.38.3-1ubuntu1	arm64
librygel-renderer-2.6-2:arm64	0.38.3-1ubuntu1	arm64
librygel-server-2.6-2:arm64	0.38.3-1ubuntu1	arm64
libsamplerate0:arm64	0.1.9-2	arm64
libsane:arm64	1.0.29-0ubuntu5.2	arm64
libsane-common	1.0.29-0ubuntu5.2	all
libsane-hpaio:arm64	3.20.3+dfsg0-2	arm64
libsasl2-2:arm64	2.1.27+dfsg-2ubuntu0.1	arm64
libsasl2-modules:arm64	2.1.27+dfsg-2ubuntu0.1	arm64
libsasl2-modules-db:arm64	2.1.27+dfsg-2ubuntu0.1	arm64
libsbc1:arm64	1.4-1	arm64
libsctp-dev:arm64	1.0.18+dfsg-1	arm64
libsctp1:arm64	1.0.18+dfsg-1	arm64
libsdformat9:arm64	9.10.1-1~focal	arm64
libsdformat9-dev:arm64	9.10.1-1~focal	arm64
libsdl2-2.0-0:arm64	2.0.10+dfsg1-3	arm64
libseccomp2:arm64	2.5.1-1ubuntu1~20.04.2	arm64
libsecret-1-0:arm64	0.20.4-0ubuntu1	arm64
libsecret-common	0.20.4-0ubuntu1	all
libselinux1:arm64	3.0-1build2	arm64
libselinux1-dev:arm64	3.0-1build2	arm64
libsemanage-common	3.0-1build2	all
libsemanage1:arm64	3.0-1build2	arm64
libsensors-config	1:3.6.0-2ubuntu1.1	all
libsensors5:arm64	1:3.6.0-2ubuntu1.1	arm64
libsepol1:arm64	3.0-1ubuntu0.1	arm64
libsepol1-dev:arm64	3.0-1ubuntu0.1	arm64
libserd-0-0:arm64	0.30.2-1	arm64
libserf-1-1:arm64	1.3.9-8build1	arm64
libsgutils2-2	1.44-1ubuntu2	arm64
